time,time_diff,team,play,home_score,away_score,fgm,fga,three_fgm,three_fga,ftm,fta,PPS,asts,o_reb,d_reb,stl,blk,to,foul,game_number
919,0,Duke,Cam Reddish made Free Throw.,41,58,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10
908,11,Opponent,Paul Atkinson made Dunk. Assisted by Blake Reynolds.,43,58,1,1,0,0,0,0,2,1,0,0,0,0,0,0,10
893,15,Duke,RJ Barrett missed Three Point Jumper.,43,58,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
893,0,Opponent,Jalen Gabbidon Defensive Rebound.,43,58,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
879,14,Opponent,Azar Swain missed Three Point Jumper.,43,58,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
879,0,Duke,RJ Barrett Defensive Rebound.,43,58,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
866,13,Duke,Foul on Tre Jones.,43,58,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,10
866,0,Duke,Tre Jones Turnover.,43,58,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,10
856,10,Opponent,Blake Reynolds made Layup. Assisted by Trey Phills.,45,58,1,1,0,0,0,0,2,1,0,0,0,0,0,0,10
844,12,Duke,RJ Barrett made Layup.,45,60,1,1,0,0,0,0,2,0,0,0,0,0,0,0,10
829,15,Opponent,Trey Phills Turnover.,45,60,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,10
829,0,Duke,Cam Reddish Steal.,45,60,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,10
825,4,Duke,RJ Barrett made Dunk. Assisted by Cam Reddish.,45,62,1,1,0,0,0,0,2,1,0,0,0,0,0,0,10
807,18,Opponent,Jalen Gabbidon missed Layup.,45,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
807,0,Duke,Marques Bolden Block.,45,62,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,10
807,0,Duke,RJ Barrett Defensive Rebound.,45,62,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
801,6,Duke,Cam Reddish missed Three Point Jumper.,45,62,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
801,0,Duke,RJ Barrett Offensive Rebound.,45,62,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,10
798,3,Opponent,Foul on Paul Atkinson.,45,62,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,10
798,0,Duke,RJ Barrett made Free Throw.,45,63,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10
798,0,Duke,RJ Barrett missed Free Throw.,45,63,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,10
798,0,Duke,Marques Bolden Offensive Rebound.,45,63,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,10
791,7,Duke,RJ Barrett made Three Point Jumper. Assisted by Jordan Goldwire.,45,66,1,1,1,1,0,0,3,1,0,0,0,0,0,0,10
771,20,Opponent,Azar Swain made Layup. Assisted by Paul Atkinson.,47,66,1,1,0,0,0,0,2,1,0,0,0,0,0,0,10
751,20,Duke,Cam Reddish missed Layup.,47,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
751,0,Opponent,Jordan Bruner Defensive Rebound.,47,66,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
737,14,Opponent,Paul Atkinson missed Layup.,47,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
737,0,Duke,Marques Bolden Block.,47,66,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,10
737,0,Duke,Alex O'Connell Defensive Rebound.,47,66,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
723,14,Duke,RJ Barrett missed Three Point Jumper.,47,66,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
723,0,Duke,Marques Bolden Offensive Rebound.,47,66,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,10
719,4,Opponent,Foul on Jordan Bruner.,47,66,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,10
719,0,Official,Official TV Timeout,47,66,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,10
718,1,Duke,RJ Barrett Turnover.,47,66,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,10
718,0,Opponent,Jalen Gabbidon Steal.,47,66,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,10
714,4,Opponent,Foul on Azar Swain.,47,66,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,10
714,0,Opponent,Azar Swain Turnover.,47,66,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,10
700,14,Duke,Marques Bolden made Jumper.,47,68,1,1,0,0,0,0,2,0,0,0,0,0,0,0,10
677,23,Opponent,Paul Atkinson missed Jumper.,47,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
677,0,Duke,Marques Bolden Defensive Rebound.,47,68,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
655,22,Duke,Marques Bolden Turnover.,47,68,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,10
655,0,Opponent,Alex Copeland Steal.,47,68,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,10
651,4,Opponent,Alex Copeland made Layup.,49,68,1,1,0,0,0,0,2,0,0,0,0,0,0,0,10
651,0,Duke,Foul on Jack White.,49,68,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,10
651,0,Opponent,Alex Copeland made Free Throw.,50,68,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10
648,3,Opponent,Foul on Azar Swain.,50,68,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,10
648,0,Duke,RJ Barrett made Free Throw.,50,69,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10
648,0,Duke,RJ Barrett made Free Throw.,50,70,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10
639,9,Opponent,Alex Copeland Turnover.,50,70,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,10
634,5,Duke,Zion Williamson missed Jumper.,50,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
634,0,Opponent,Austin Williams Defensive Rebound.,50,70,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
625,9,Opponent,Alex Copeland missed Layup.,50,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
625,0,Duke,Zion Williamson Block.,50,70,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,10
625,0,Opponent,Yale Offensive Rebound.,50,70,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,10
620,5,Duke,Foul on Jordan Goldwire.,50,70,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,10
607,13,Opponent,Trey Phills missed Three Point Jumper.,50,70,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
607,0,Duke,Jack White Defensive Rebound.,50,70,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
594,13,Duke,RJ Barrett missed Three Point Jumper.,50,70,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
594,0,Opponent,Paul Atkinson Defensive Rebound.,50,70,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
566,28,Opponent,Trey Phills missed Layup.,50,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
566,0,Duke,Jack White Defensive Rebound.,50,70,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
551,15,Opponent,Foul on Jalen Gabbidon.,50,70,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,10
551,0,Duke,RJ Barrett made Free Throw.,50,71,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10
551,0,Duke,RJ Barrett made Free Throw.,50,72,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10
527,24,Opponent,Trey Phills missed Three Point Jumper.,50,72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
527,0,Opponent,Azar Swain Offensive Rebound.,50,72,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,10
519,8,Opponent,Jordan Bruner made Dunk. Assisted by Azar Swain.,52,72,1,1,0,0,0,0,2,1,0,0,0,0,0,0,10
511,8,Duke,RJ Barrett Turnover.,52,72,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,10
511,0,Opponent,Jordan Bruner Steal.,52,72,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,10
504,7,Opponent,Azar Swain missed Three Point Jumper.,52,72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
504,0,Duke,Jack White Defensive Rebound.,52,72,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
485,19,Duke,Cam Reddish missed Three Point Jumper.,52,72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
485,0,Opponent,Miye Oni Defensive Rebound.,52,72,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
478,7,Official,Official TV Timeout,52,72,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,10
472,6,Opponent,Azar Swain missed Three Point Jumper.,52,72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
472,0,Duke,Zion Williamson Defensive Rebound.,52,72,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
457,15,Duke,Alex O'Connell Turnover.,52,72,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,10
457,0,Opponent,Trey Phills Steal.,52,72,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,10
448,9,Opponent,Azar Swain missed Layup.,52,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
448,0,Opponent,Jordan Bruner Offensive Rebound.,52,72,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,10
443,5,Opponent,Jordan Bruner missed Dunk.,52,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
443,0,Duke,Jack White Defensive Rebound.,52,72,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
423,20,Duke,Zion Williamson Turnover.,52,72,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,10
412,11,Opponent,Miye Oni Turnover.,52,72,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,10
412,0,Duke,Cam Reddish Steal.,52,72,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,10
405,7,Duke,RJ Barrett made Layup. Assisted by Cam Reddish.,52,74,1,1,0,0,0,0,2,1,0,0,0,0,0,0,10
405,0,Opponent,Foul on Miye Oni.,52,74,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,10
405,0,Duke,RJ Barrett made Free Throw.,52,75,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10
388,17,Opponent,Jordan Bruner made Dunk. Assisted by Alex Copeland.,54,75,1,1,0,0,0,0,2,1,0,0,0,0,0,0,10
365,23,Duke,RJ Barrett Turnover.,54,75,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,10
365,0,Opponent,Trey Phills Steal.,54,75,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,10
360,5,Opponent,Trey Phills missed Dunk.,54,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
360,0,Duke,Zion Williamson Defensive Rebound.,54,75,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
358,2,Opponent,Foul on Blake Reynolds.,54,75,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,10
358,0,Duke,Zion Williamson made Free Throw.,54,76,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10
358,0,Duke,Zion Williamson made Free Throw.,54,77,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10
346,12,Opponent,Alex Copeland missed Jumper.,54,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
346,0,Duke,Jack White Defensive Rebound.,54,77,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
326,20,Duke,Zion Williamson made Layup. Assisted by RJ Barrett.,54,79,1,1,0,0,0,0,2,1,0,0,0,0,0,0,10
316,10,Opponent,Blake Reynolds missed Three Point Jumper.,54,79,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
316,0,Duke,RJ Barrett Defensive Rebound.,54,79,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
305,11,Duke,RJ Barrett missed Three Point Jumper.,54,79,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
305,0,Opponent,Trey Phills Defensive Rebound.,54,79,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
298,7,Opponent,Alex Copeland made Layup. Assisted by Trey Phills.,56,79,1,1,0,0,0,0,2,1,0,0,0,0,0,0,10
279,19,Duke,Zion Williamson made Layup. Assisted by RJ Barrett.,56,81,1,1,0,0,0,0,2,1,0,0,0,0,0,0,10
259,20,Opponent,Trey Phills missed Layup.,56,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
259,0,Duke,RJ Barrett Defensive Rebound.,56,81,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
252,7,Duke,Zion Williamson made Dunk. Assisted by RJ Barrett.,56,83,1,1,0,0,0,0,2,1,0,0,0,0,0,0,10
234,18,Opponent,Alex Copeland made Jumper.,58,83,1,1,0,0,0,0,2,0,0,0,0,0,0,0,10
220,14,Duke,Cam Reddish missed Three Point Jumper.,58,83,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
220,0,Duke,Javin DeLaurier Offensive Rebound.,58,83,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,10
215,5,Duke,RJ Barrett made Three Point Jumper. Assisted by Javin DeLaurier.,58,86,1,1,1,1,0,0,3,1,0,0,0,0,0,0,10
195,20,Opponent,Jalen Gabbidon missed Three Point Jumper.,58,86,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
195,0,Duke,Zion Williamson Defensive Rebound.,58,86,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
184,11,Duke,Jack White made Three Point Jumper. Assisted by RJ Barrett.,58,89,1,1,1,1,0,0,3,1,0,0,0,0,0,0,10
171,13,Opponent,Alex Copeland missed Three Point Jumper.,58,89,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
171,0,Duke,Jack White Defensive Rebound.,58,89,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
167,4,Duke,Jack White Turnover.,58,89,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,10
167,0,Opponent,Blake Reynolds Steal.,58,89,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,10
158,9,Opponent,Blake Reynolds missed Three Point Jumper.,58,89,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
158,0,Duke,Cam Reddish Defensive Rebound.,58,89,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
146,12,Duke,Duke  Timeout,58,89,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,10
146,0,Official,Official TV Timeout,58,89,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,10
127,19,Duke,Marques Bolden missed Layup.,58,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
127,0,Opponent,Jordan Bruner Block.,58,89,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,10
127,0,Duke,Duke Defensive Rebound.,58,89,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
125,2,Duke,Alex O'Connell missed Three Point Jumper.,58,89,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
125,0,Duke,Antonio Vrankovic Offensive Rebound.,58,89,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,10
125,0,Duke,Antonio Vrankovic made Two Point Tip Shot.,58,91,1,1,0,0,0,0,2,0,0,0,0,0,0,0,10
102,23,Opponent,Matthue Cotton missed Three Point Jumper.,58,91,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
102,0,Duke,Duke Defensive Rebound.,58,91,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
79,23,Duke,Jordan Goldwire missed Jumper.,58,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
79,0,Opponent,Wyatt Yess Defensive Rebound.,58,91,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
66,13,Opponent,Isaiah Kelly missed Jumper.,58,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
66,0,Duke,Jordan Goldwire Defensive Rebound.,58,91,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
46,20,Duke,Alex O'Connell missed Three Point Jumper.,58,91,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
46,0,Opponent,Matthue Cotton Defensive Rebound.,58,91,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,10
29,17,Opponent,Thomas Ryan Turnover.,58,91,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,10
29,0,Opponent,Justin Robinson Steal.,58,91,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,10
0,29,Official,End of Game,58,91,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,10
1200,0,Duke,Jump Ball won by Duke,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,11
1196,4,Duke,RJ Barrett missed Jumper.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
1196,0,Duke,Zion Williamson Offensive Rebound.,0,0,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,11
1192,4,Duke,Cam Reddish missed Three Point Jumper.,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
1192,0,Duke,Javin DeLaurier Offensive Rebound.,0,0,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,11
1187,5,Duke,RJ Barrett missed Three Point Jumper.,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
1187,0,Duke,Javin DeLaurier Offensive Rebound.,0,0,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,11
1182,5,Duke,Foul on Zion Williamson.,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,11
1182,0,Duke,Zion Williamson Turnover.,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,11
1165,17,Opponent,Richmond Aririguzoh Turnover.,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,11
1154,11,Duke,Cam Reddish Turnover.,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,11
1154,0,Opponent,Myles Stephens Steal.,0,0,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,11
1148,6,Duke,Foul on RJ Barrett.,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,11
1148,0,Opponent,Myles Stephens made Free Throw.,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,11
1148,0,Opponent,Myles Stephens made Free Throw.,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,11
1128,20,Duke,RJ Barrett missed Layup.,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
1128,0,Opponent,Princeton Defensive Rebound.,2,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
1104,24,Opponent,Richmond Aririguzoh Turnover.,2,0,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,11
1099,5,Duke,Cam Reddish missed Three Point Jumper.,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
1099,0,Opponent,Myles Stephens Defensive Rebound.,2,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
1081,18,Opponent,Myles Stephens made Layup. Assisted by Jose Morales.,4,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,11
1063,18,Duke,RJ Barrett missed Jumper.,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
1063,0,Opponent,Richmond Aririguzoh Defensive Rebound.,4,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
1032,31,Opponent,Myles Stephens missed Layup.,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
1032,0,Duke,Zion Williamson Block.,4,0,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,11
1032,0,Opponent,Richmond Aririguzoh Offensive Rebound.,4,0,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,11
1027,5,Opponent,Devin Cannady missed Three Point Jumper.,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
1027,0,Duke,Zion Williamson Defensive Rebound.,4,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
1017,10,Duke,Tre Jones missed Three Point Jumper.,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
1017,0,Opponent,Devin Cannady Defensive Rebound.,4,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
1001,16,Opponent,Jaelin Llewellyn made Layup.,6,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,11
991,10,Duke,RJ Barrett missed Three Point Jumper.,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
991,0,Opponent,Devin Cannady Defensive Rebound.,6,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
974,17,Opponent,Myles Stephens made Layup. Assisted by Jaelin Llewellyn.,8,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,11
954,20,Duke,RJ Barrett made Jumper.,8,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,11
917,37,Opponent,Jose Morales missed Jumper.,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
917,0,Duke,Javin DeLaurier Block.,8,2,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,11
917,0,Duke,Tre Jones Defensive Rebound.,8,2,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
907,10,Duke,Javin DeLaurier made Jumper.,8,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,11
886,21,Opponent,Richmond Aririguzoh made Layup. Assisted by Jose Morales.,10,4,1,1,0,0,0,0,2,1,0,0,0,0,0,0,11
881,5,Opponent,Foul on Jaelin Llewellyn.,10,4,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,11
881,0,Official,Official TV Timeout,10,4,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,11
881,0,Duke,RJ Barrett missed Free Throw.,10,4,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,11
881,0,Duke,Duke Deadball Team Rebound.,10,4,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,11
881,0,Duke,RJ Barrett made Free Throw.,10,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,11
868,13,Opponent,Ryan Schwieger made Three Point Jumper. Assisted by Jaelin Llewellyn.,13,5,1,1,1,1,0,0,3,1,0,0,0,0,0,0,11
849,19,Duke,RJ Barrett made Layup.,13,7,1,1,0,0,0,0,2,0,0,0,0,0,0,0,11
828,21,Opponent,Jaelin Llewellyn missed Layup.,13,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
828,0,Duke,Jack White Defensive Rebound.,13,7,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
823,5,Duke,Alex O'Connell missed Three Point Jumper.,13,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
823,0,Duke,Jack White Offensive Rebound.,13,7,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,11
818,5,Duke,Tre Jones missed Three Point Jumper.,13,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
818,0,Opponent,Ryan Schwieger Defensive Rebound.,13,7,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
803,15,Opponent,Jaelin Llewellyn Turnover.,13,7,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,11
803,0,Duke,Alex O'Connell Steal.,13,7,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,11
784,19,Duke,Alex O'Connell Turnover.,13,7,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,11
784,0,Opponent,Devin Cannady Steal.,13,7,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,11
764,20,Opponent,Devin Cannady missed Three Point Jumper.,13,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
764,0,Duke,Marques Bolden Defensive Rebound.,13,7,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
749,15,Duke,RJ Barrett missed Layup.,13,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
749,0,Opponent,Ryan Schwieger Defensive Rebound.,13,7,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
736,13,Opponent,Jerome Desrosiers Turnover.,13,7,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,11
736,0,Duke,Alex O'Connell Steal.,13,7,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,11
732,4,Duke,Alex O'Connell missed Layup.,13,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
732,0,Duke,RJ Barrett Offensive Rebound.,13,7,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,11
730,2,Opponent,Foul on Jaelin Llewellyn.,13,7,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,11
730,0,Duke,RJ Barrett made Free Throw.,13,8,0,0,0,0,1,1,1,0,0,0,0,0,0,0,11
730,0,Duke,RJ Barrett made Free Throw.,13,9,0,0,0,0,1,1,1,0,0,0,0,0,0,0,11
724,6,Opponent,Jose Morales Turnover.,13,9,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,11
724,0,Duke,Zion Williamson Steal.,13,9,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,11
718,6,Duke,Zion Williamson made Layup.,13,11,1,1,0,0,0,0,2,0,0,0,0,0,0,0,11
688,30,Opponent,Devin Cannady missed Three Point Jumper.,13,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
688,0,Duke,Marques Bolden Defensive Rebound.,13,11,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
679,9,Duke,Cam Reddish Turnover.,13,11,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,11
677,2,Official,Official TV Timeout,13,11,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,11
651,26,Opponent,Myles Stephens made Three Point Jumper. Assisted by Jose Morales.,16,11,1,1,1,1,0,0,3,1,0,0,0,0,0,0,11
633,18,Duke,Jack White made Three Point Jumper. Assisted by Zion Williamson.,16,14,1,1,1,1,0,0,3,1,0,0,0,0,0,0,11
617,16,Opponent,Jose Morales Turnover.,16,14,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,11
617,0,Duke,Javin DeLaurier Steal.,16,14,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,11
612,5,Duke,Cam Reddish missed Three Point Jumper.,16,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
612,0,Duke,Jordan Goldwire Offensive Rebound.,16,14,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,11
589,23,Duke,Javin DeLaurier Turnover.,16,14,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,11
589,0,Opponent,Myles Stephens Steal.,16,14,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,11
561,28,Opponent,Myles Stephens missed Three Point Jumper.,16,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
561,0,Duke,Duke Defensive Rebound.,16,14,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
542,19,Duke,Zion Williamson missed Three Point Jumper.,16,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
542,0,Duke,Tre Jones Offensive Rebound.,16,14,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,11
542,0,Duke,Tre Jones missed Two Point Tip Shot.,16,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
542,0,Opponent,Richmond Aririguzoh Defensive Rebound.,16,14,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,11
513,29,Opponent,Jaelin Llewellyn missed Three Point Jumper.,16,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11
513,0,Duke,Jack White Block.,16,14,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,11
